13406767, Аль-Фараби,160000000,205,,в бизнес-центре,5,евроремонт
25762813, проспект Аль-Фараби — Фурманова,590000000,450,,в бизнес-центре,12,евроремонт
49390244, Желтоксан — Кабанбай батыра,59000000,120,,в жилом доме,,
49383658, Толе би — Наурызбай Батыра,70000000,160,,,,
49110523, Навои — Токтабаева,83000000,242.4,2011,в жилом доме,,евроремонт
47377461, Шашкина 9 Б — Аль-фараби,79000000,130,1998,в жилом доме,3,хорошее
48090604, Достык — Карасай батыра,45700000,65,1990,в жилом доме,4,хорошее
48873493, Толе би — Чайковского,55000000,220,,в жилом доме,,хорошее
49398290, мкр Коктобе 138/1 — ВОАД Толеби,12000000,45,2013,в жилом доме,2,евроремонт
49548132, Желтоксан 111А — Толе би,33000000,110,2007,в административном здании,4,хорошее
48809104, Райымбека — Сейфулина,100000000,342,2006,иное,10,евроремонт
48833465, Маркова 75,110000000,190,,в жилом доме,,евроремонт
49268025, Юных пионеров 40 — Енисейская,17500000,60,2006,в административном здании,2,хорошее
47788629, мкр Самал-2,65000000,132,2008,в жилом доме,11,
30955334, проспект Аль-Фараби — Желтоксан,55000000,114,2008,в бизнес-центре,5,евроремонт
20435771, Сатпаева 5а — Наурызбай батыра,71820000,75.5,,в жилом доме,4,хорошее
29021926, Байтурсынова (Космонавтов) 169 — Тимирязева,41580000,43,,в жилом доме,2,хорошее
21958006, Масанчи 46 — Богенбай батыра,64260000,80.2,,в жилом доме,2,хорошее
22621399, Огарева 5 — Майлина,16000000,51.4,,в жилом доме,2,хорошее
30562808, Байтурсынова 163 — Тимирязева,52920000,58.7,,в жилом доме,3,хорошее
30562817, Суюнбая 14 — Райымбека,79380000,111,1974,в жилом доме,4,хорошее
28990738, Маметовой 46/35 — Желтоксан,52920000,60,,в жилом доме,2,хорошее
29021846, Суюнбая 14 — Райымбека,136080000,196,1974,в жилом доме,9,хорошее
30648947, Суюнбая 14 — Райымбека,66150000,85,1984,в жилом доме,4,хорошее
28990774, Жумалиева 175/62 — Айтеке би,45360000,58,,в жилом доме,3,хорошее
28816498, Жамбыла 169 — Исаева,68040000,93.4,,в жилом доме,3,хорошее
49546943, Райымбека (Ташкентская),105000000,328,2007,в административном здании,14,евроремонт
49546826, Розыбакиева 289/1 — Аль-Фараби,88000000,157,2012,в бизнес-центре,7,евроремонт
47408154, Аль-Фараби 99 — Ходжанова,68145000,161.3,2006,в жилом доме,4,евроремонт
49092793, Омаровой — Луганского,100000000,327,2019,,6,требует ремонта
49546653, Желтоксан,62000000,120,1969,в жилом доме,7,хорошее
49546617, Маметовой — Сакена Сейфуллина,156384000,464.6,1974,в бизнес-центре,,евроремонт
28606686, Байсеитовой 45 — Абая,175000000,430.5,1976,в жилом доме,,требует ремонта
30121261, Богенбай батыра — Мауленова,250000000,447,,в жилом доме,35,хорошее
48504528, Абылайхана 56 — Макатаева,370000000,823.9,1965,в административном здании,36,хорошее
29745058, Сатпаева 30Ак2 — Шагабутдинова,185000000,350,2018,в жилом доме,5,хорошее
20673079, Гоголя — Бузурбаева,346800000,592,,в жилом доме,11,евроремонт
/9265267, Кабанбай батыра 36 — Зверева,68000000,220,,иное,8,хорошее
16573671, Ауэзова 114/14 — Озтюрка,24000000,60,,в жилом доме,4,хорошее
47233508, проспект Аль-Фараби 17к5Б — Желтоксан,225000000,353,,в бизнес-центре,10,евроремонт
28390002, Жарокова 217Б — Басенова,400000000,1721,1984,в административном здании,25,хорошее
16408413, мкр Самал-2,140000000,182,,в бизнес-центре,5,евроремонт
48869500, Абылайхана,60800000,66,,в жилом доме,,евроремонт
28474961, Маркова 46,30000000,46,1980,в жилом доме,3,
25659876, Бегалина (Компот) — Курмангазы (Бекхожина),240000000,560,2004,в коттедже,9,хорошее
/5192287, Джандосова — Манаса,90000000,300,,в административном здании,12,хорошее
30657468, Сатпаева 30А,70000000,235,,в административном здании,,евроремонт
20069863, Жибек жолы 186 — Муратбаева,18950000,37,,в жилом доме,3,евроремонт
48989867, мкр Аксай-1А 30А — Толе би Яссауи,60000000,200,2010,в административном здании,7,евроремонт
29756549, Аль-Фараби — Желтоксан,60000000,126,2008,в бизнес-центре,5,хорошее
48934238, мкр Аксай-4,45000000,104.8,1988,в жилом доме,5,хорошее
47622555, Озтюрка 13 — Ауэзова,32000000,55,1956,в жилом доме,3,евроремонт
27335567, Горный Гигант,1549800000,2753,2017,,,свободная планировка
30609568, Мусрепова 22/1 — Сатпаева,23800000,42,2018,в жилом доме,3,черновая отделка
47012254, Толе би — Тлендиева,27000000,76,1991,в жилом доме,4,хорошее
48830777, проспект Гагарина 127/90 — Мынбулак,11500000,28,,в жилом доме,1,евроремонт
49366165, Сатпаева — Радостовца,15500000,55,,,3,евроремонт
49354963, Мендикулова — Кажымукана,109000000,197,2018,в бизнес-центре,,черновая отделка
49266192, мкр Кулагер,38000000,250,2014,в административном здании,9,хорошее
47890694, Желтоксан 111А — Толе би,43990000,108,2008,в бизнес-центре,3,евроремонт
49426235, проспект Аль-Фараби — Желтоксан,397000000,682,,в бизнес-центре,9,евроремонт
30130278, проспект Аль-Фараби — Экспериментальная,434400000,1276.8,2011,в административном здании,82,евроремонт
49385889, Розыбакиева 281 — проспект Аль-Фараби,140000000,336,2010,в бизнес-центре,10,евроремонт
48552946, Наурызбай батыра 99/1 — Шевченко,109500000,206,2015,иное,5,евроремонт
49029793, Мусрепова 22,52164000,107,2019,в жилом доме,4,свободная планировка
30609122, Байзакова 280 — Сатпаева,199000000,602,,в бизнес-центре,9,евроремонт
48893033, мкр Орбита-1 301,570000,20,2014,,,евроремонт
49544957, Манаса 52 — Габдуллина,29000000,41,,в жилом доме,6,хорошее
49544968, Сатпаева 20А — Сейфулина,106000000,88,1971,в жилом доме,4,хорошее
48539100, Егизбаева,62678992,194.7,,,,
48539002, Егизбаева,11978532,74.9,,,,
47120171, Егизбаева 7/2,40699613,158.4,2015,,,
48539140, Егизбаева,40237117,156.6,,,,
47120087, Егизбаева 7/2,20244923,63.3,2014,,,
18329260, Фурманова 7 — Аль-Фараби,125000000,163,,в бизнес-центре,4,евроремонт
28020072, Байзакова 170,50310000,66,1995,в жилом доме,4,хорошее
49393100, Ходжанова — Жарокова,370000000,1000,2011,в коттедже,20,евроремонт
49393028, мкр Айнабулак-4,59990000,75,,в жилом доме,3,хорошее
23072618, мкр Таугуль-1,55000000,204,,в жилом доме,7,хорошее
21111852, Аль-Фараби — Фурманова,125000000,163,,в бизнес-центре,4,евроремонт
24232951, Мынбаева — Клочкова,175000000,730,,в административном здании,22,хорошее
30439571, Наурызбай батыра 99/1 — Шевченко,250000000,400,2015,в бизнес-центре,10,евроремонт
30356329, мкр Мирас,70000000,130,2014,в жилом доме,4,евроремонт
49389826, Бекхожина 15 — Бегалина,58000000,196,2019,в жилом доме,4,черновая отделка
49130501, проспект Райымбека 507А/1,79000000,183,2014,,10,хорошее
30369037, мкр Самал-2,73000000,160,,в бизнес-центре,,хорошее
49391088, Текстильная 14 — Кабанбай батыра,229000000,550,2002,в коттедже,12,хорошее
49542457, Ходжанова — Жарокова,370000000,1000,2011,в коттедже,20,евроремонт
49209767, Аксай-1А,60000000,200,2014,в бизнес-центре,10,хорошее
49136151, мкр Самал-2 58 — проспект Назарбаева,46500000,80,2009,в бизнес-центре,,евроремонт
49036580, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,хорошее
49036527, проспект Аль-Фараби 15к4В — Желтоксан,51924100,106,2010,в бизнес-центре,,хорошее
49036303, проспект Аль-Фараби 15к4В — Желтоксан,183595780,374.8,2010,в бизнес-центре,,хорошее
49005770, проспект Аль-Фараби 15к4В — Желтоксан,183595780,374.8,2010,в бизнес-центре,,хорошее
49542168, Ходжанова — Жарокова,370000000,1000,2011,в коттедже,20,евроремонт
49541654, Сатпаева 30/2,7999000,12.1,2017,в бизнес-центре,1,евроремонт
49390149, проспект Аль-Фараби — Козыбаева,133000000,165,,в бизнес-центре,,евроремонт
48815397, Байсеитовой 45 — Абая,84000000,124.9,,в жилом доме,4,евроремонт
22166164, Абая 143/93,38725000,122.5,1982,в административном здании,,
24289024, мкр Каргалы,190200000,676.2,,иное,8,хорошее
49540477, Сатпаева 30/2,8000000,12,2017,,1,евроремонт
48850151, Байсеитовой 45 — проспект Абая,84000000,124.9,1979,в жилом доме,4,черновая отделка
49017012, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,
49017186, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,свободная планировка
47358727, Сатпаева 37А,111000000,311,1987,в жилом доме,18,хорошее
49540186, Сатпаева 30/2,8000000,12.1,2018,в бизнес-центре,1,евроремонт
29673414, Ходжанова 58/5 — Жарокова,370000000,1000,2008,в коттедже,23,евроремонт
29673075, Ходжанова — 58/5 — Жарокова,370000000,1000,2008,,23,евроремонт
29672615, Ходжанова 58/5 — Жарокова,370000000,1000,2008,в коттедже,23,евроремонт
47261023, Курмангазы 173 — Гагарина,21000000,50,1992,в жилом доме,2,хорошее
49281028, Аль - Фараби 7 — Казыбаева,50000000,90,2008,иное,3,евроремонт
49379820, Проспект Абая — Тулебаева,150000000,140,1983,в жилом доме,5,евроремонт
46616000, Микрорайон Ботанический Сад,90000000,200,2007,в жилом доме,5,хорошее
49382443, проспект Аль-Фараби 93А/6,950000000,3000,2019,в бизнес-центре,,черновая отделка
48632976, проспект Сакена Сейфуллина — Богенбай Батыра,235000000,600,,в бизнес-центре,11,евроремонт
49254599, Сагадата Нурмагамбетова 138/1 — Толе би,16000000,55,2016,в жилом доме,1,хорошее
49057239, Саина — проспект Райымбека,75000000,200,2008,в коттедже,4,евроремонт
46538232, Богенбай батыра — проспект Сакена Сейфуллина,228000000,600,,в бизнес-центре,11,евроремонт
30796098, проспект Абая — Ауэзова,70000000,178,,в административном здании,,хорошее
29902680, проспект Аль-Фараби — Желтоксан,260406000,391,,в бизнес-центре,,евроремонт
47616728, Гоголя — Байтурсынова,68000000,126,,в административном здании,6,евроремонт
47375016, Бухар Жырау,95000000,150,,в бизнес-центре,,евроремонт
30747272, Ауэзова — Бухар Жырау,337500000,825,,в жилом доме,,евроремонт
30385619, Шевченко — Муратбаева,44000000,87.5,1984,в жилом доме,,хорошее
30386623, Жарокова — Курмангазы,29000000,42.5,,в жилом доме,,хорошее
30386371, Абая — Гагарина,35000000,75,,в административном здании,,хорошее
47647470, Бегалина 118 — Бекхожина,75000000,150,2000,в коттедже,5,хорошее
48867641, Байсеитовой 45 — проспект Абая,84000000,124.9,1979,,4,хорошее
49153883, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,хорошее
49153949, проспект Аль-Фараби 15к4В — Желтоксан,79159760,161.6,2010,в бизнес-центре,,хорошее
49153760, проспект Аль-Фараби 15к4В — Желтоксан,52218010,106.6,2010,в бизнес-центре,,хорошее
49153683, проспект Аль-Фараби 15к4В — Желтоксан,183595780,374.4,2010,в бизнес-центре,,хорошее
49153832, проспект Аль-Фараби 15к4В — Желтоксан,51924100,106,,в бизнес-центре,,хорошее
29111293, мкр Таугуль-1 — Навои,22000000,38,1969,в жилом доме,2,хорошее
48347255, проспект Достык — Омаровой,39795000,210,2010,в жилом доме,,черновая отделка
49352597, Жандосова — Гагарина,80000,50,,в административном здании,2,среднее
47717390, мкр Айнабулак-2 32а,32000000,150,2010,в жилом доме,,
49529872, Тургут Озала,215000000,800,2008,,,
49529838, Назарбаева — Толе би,73125000,108,1968,,,
49529873, Богенбай батыра 81 — Зенкова,277500000,366,2008,,,
49529870, Искендерова — Кажымукана,226000000,400,2017,,,
49529834, Гоголя — Барибаева,540000000,697,2006,,,
49529758, Брусиловского (Руднева) — Шакарима,69000000,110,2011,,,
49529836, Кунаева — Маметовой,45000000,75,1980,,,
49529837, Достык (Ленина) — Сатпаева,925000000,497,1978,,,
49529874, Тургут Озала,453600000,1600,2008,,,
49529811, Ауэзова 56 — Жамбыла,418000000,742,2003,,,
49529871, Ришата и Муслима Абдуллиных — Гоголя,68400000,92,2016,,,
49529810, Желтоксан — Кабанбай батыра,39000000,71,1970,,,
49529809, Абая — Сейфуллина,92500000,90,1970,,,
49529779, Жанибекова — Омаровой,300000000,600,2010,,,
49529757, Навои — Токтабаева,75000000,191,2007,,,
49529835, Кунаева — Маметовой,53200000,81,1970,,,
49529812, Аль-Фараби — Шашкина,444000000,527,2008,,,
49529726, Жандосова,30000000,150.4,1968,,,
49529725, Желтоксан,321300000,948,1966,,,
49529813, Жамакаева,240000000,757,2014,,,
49529712, Жамбыла 163 — Байзакова,94000000,98.2,1970,,,
49529713, Богенбай батыра — Наурызбай батыра,135000000,350,1970,,,
49529780, Казыбек би — Кунаева,185000000,180,1976,,,
49529778, Достык (Ленина) — Горная,950000000,1756,2010,,,
49529697, Богенбай батыра 79 — Калдаякова,84000000,199,2007,,,
49529776, Наурызбай батыра — Айтеке би,103000000,158.5,1967,,,
49529777, Берегового,197500000,465,1970,,,
49529759, Жибек Жолы — Кунаева,412000000,332.6,1978,,,
49529760, Валиханова — Богенбай батыра,52000000,68.4,1970,,,
49529715, Бауыржана Момышулы — Шаляпина,377000000,1450,2005,,,
49529714, Достык (Ленина),565000000,492.7,1978,,,
49529696, Наурызбай батыра,244000000,349.1,1981,,,
49529695, Мустафина,63000000,120,2016,,,
49529698, Достык (Ленина) — Жолдасбекова,263900000,328.6,2006,,,
48261567, мкр Каргалы 83/4 — Кенесары-хана,17000000,60,2014,в жилом доме,2,евроремонт
28446062, мкр Орбита-3 52 — Сайна Торайгырова,23900000,68,1979,,3,требует ремонта
49528964, Маметова — Наурызбай Батыра,245000000,349.1,,,,
49528965, Искандерова — Кажымукана,226000000,400,,,,
49528942, Кожабекова — Гагарина,67000000,106.9,,,,
49528948, Наурызбай Батыра — Айтеке би,95000000,158.5,,,,
49528939, Желтоксана — Карасай батыра,63000000,120,,,,
49528947, Шевченко — Байтурсынова,83200000,250,,,,
49528943, Тургута Озала — Васнецова,453600000,1600,,,,
49528946, Макатаева — Наурызбай батыра,45000000,60,,,,
49528950, Раймбека,1323000000,5116.8,,,,
49528951, Шаляпина,94000000,104.3,,,,
49528945, Жангельдина,295000000,438.7,,,,
49528949, Торйгырова — Сайна,45000000,436.1,,,,
49528938, Достык — Жолдасбекова,265000000,328.6,,,,
49528961, Берегового,197500000,465,,,,
49528962, Жамбыла — Байзакова,95000000,98.2,,,,
49528960, Богенбай батыра — Зенкова,279000000,366,,,,
49528963, Богенбай батыра — Калдаякова,84000000,199.4,,,,
49528952, Навои — Токтабаева,75000000,191,,,,
49528966, Ауэзова — Богенбай батыра,38000000,61,,,,
49528923, Гоголя — Барибаева,540000000,697,,,,
49528919, Желтоксана — Кабанбай батыра,39000000,71,,,,
49528914, Жандосова — Алтынсарина,63000000,102.2,,,,
49528922, Тургута Озала — Васнецова,215000000,800,,,,
49528927, Кунаева — Маметова,53000000,81.1,,,,
49528924, Аль-Фараби — Маркова,360000000,527.1,,,,
49528918, Жибек Жолы — Кунаева,350000000,332.6,,,,
49528944, Улугбека — Абая,740000000,2003,,,,
49528941, Берегового,38000000,58.7,,,,
49528940, Момышулы — Шаляпина,377000000,1450,,,,
49528883, Пушкина,279000000,242,,,,
49528890, Жандосова — Розыбакиева,70000000,102.6,,,,
49528885, Достык — Жолдасбекова,111000000,153,,,,
49528886, Жарокова — Кабанбай батыра,224000000,478.1,,,,
49528915, Жандосова — Манаса,30000000,150.4,,,,
49528895, Жамбыла — Шагабутдинова,409000000,1452,,,,
49528916, Жамакаева,240000000,757.5,,,,
49528888, Жарокова — Дунаевского,300000000,2200,,,,
49528917, Абдулиных,68000000,92.3,,,,
49528928, Сейфулина — Кабанбай батыра,80000000,53.8,,,,
49528925, Богенбай батыра — Зенкова,135000000,345,,,,
49528921, Достык — Жолдасбекова,188000000,308,,,,
49528920, Толе би — Каирбекова,562500000,2100,,,,
49528926, Казыбек би — Кунаева,186000000,240,,,,
49528892, Абая — Сейфулина,93000000,90,,,,
49528893, Ауэзова — Богенбай батыра,55000000,62,,,,
49528896, Ауэзова — Жамбыла,418000000,741.8,,,,
49528891, Толе би — Айтиева,456000000,567.1,,,,
49528887, Снегина,540000000,1120,,,,
49528894, Горная,930000000,1756,,,,
49528889, Толе би — Сейфулина,564000000,892.4,,,,
49528882, Брусиловского — Шакарим,69000000,110,,,,
49528884, Желтоксана,321000000,948.5,,,,
49375379, Бухар Жырау — Маркова,35000000,50,1970,в жилом доме,2,хорошее
46586917, проспект Гагарина — Байкадамова,700000000,2436,,в бизнес-центре,,черновая отделка
28476728, Козыбаева,100400000,160,2008,в бизнес-центре,3,евроремонт
29241292, Достык — Омарова,3000000000,4500,2019,в бизнес-центре,,черновая отделка
30456580, Аль-Фараби,110000000,226,,в бизнес-центре,,евроремонт
30362313, Аль-Фараби,93000000,127,,в бизнес-центре,,евроремонт
30528250, Аль-Фараби — Мира,117000000,193,,в бизнес-центре,,евроремонт
49525579, Абылай Хана (Коммунистическая) — Маметовой,562500000,1623,2000,,,
49523741, мкр Орбита-1,36500000,101,2009,в жилом доме,3,хорошее
49525724, Байзакова — Шевченко,272000000,475,2014,,,
49524697, Тимирязева — Манаса,33300000,64,1960,в жилом доме,3,хорошее
49525606, Абая 52 — Байзакова,200000000,319.7,1972,,,
49525559, мкр Айнабулак-4,637500000,1655.4,1991,,,
49525561, Аскарова 1,280000000,527.2,2005,,,
49525534, Сатпаева 2 — Достык (Ленина),90480000,164.5,1962,,,
49525536, Жамбыла 211/71 — Айманова,85000000,123.9,2009,,,
49525509, Жандосова — Розыбакиева,502000000,876.1,2002,,,
49525510, Пушкина — Маметовой,277000000,242,1970,,,
49525476, Шолохова — Сейфуллина,296000000,957.9,1977,,,
49525432, Достык (Ленина) — Омаровой,555000000,492.7,1980,,,
49524702, Макатаева,937500000,5000,1956,в административном здании,50,хорошее
49525341, Назарбаева 277/66 — Кажымукана,2590000000,3146.2,2016,,,
28022251, проспект Аль-Фараби — проспект Назарбаева,80000000,160,2009,в бизнес-центре,6,евроремонт
25491554, Фурманова — Айтеке би,265600000,415,,в бизнес-центре,,черновая отделка
12442171, мкр Самал-3,260000000,401,,в административном здании,,черновая отделка
49525401, Снегина — Мендикулова,540000000,1120,2014,,,
49525339, мкр Керемет,703000000,699.3,2003,,,
49525310, Кунаева 1 — Макатаева,2655000000,15530,1980,,,
49525280, Карасай батыра 123 — Шагабутдинова,1260000000,6318,1961,,,
48881537, Мендикулова 105,207900000,188,2007,в жилом доме,7,
49525279, Сейфуллина — Богенбай батыра,92500000,108,1960,,,
49525288, Сатпаева — Ауэзова,33300000,36,1956,,,
49525306, Толе би 72 — Абылай Хана (Коммунистическая),481000000,379,1952,,,
49525256, Желтоксан — Жамбыла,41000000,71,1965,,,
49525221, Жандосова — Розыбакиева,740000000,2300,2003,,,
49525220, Кабанбай батыра — Назарбаева,740000000,570,1952,,,
49525201, Кабдолова 27 — Бауыржана Момышулы,29000000,39.7,1986,,,
49525259, Абылай Хана (Коммунистическая) — Курмангазы,96200000,57,1965,,,
49525226, мкр Самал-2,150000000,160,1990,,,
49525168, Аль-Фараби 53 А — Шашкина,444000000,527,2008,,,
49525164, Кабанбай батыра 123 — Ади Шарипова(Мечникова),172000000,457.6,1956,,,
49525203, Тимирязева — Жарокова,660000000,985.9,2014,,,
49525088, Айтеке би — Калдаякова,160000000,382.7,2010,,,
49525082, Ауэзова 183 — Тимирязева,111000000,73.1,1975,,,
49268776, Карасай батыра 169 — Исаева,39000000,60,1985,в жилом доме,,евроремонт
22898153, Ауэзова — Виноградова,207000000,900,,,12,
49085144, проспект Аль-Фараби 15к4В,183595780,374.8,2010,в бизнес-центре,,хорошее
49524967, Аль-Фараби — Ходжанова (пересечение с Аль Фараби),275650000,438.5,2014,,,
47605529, Сатпаева 37А — Текстильная,104000000,311,,в жилом доме,19,хорошее
49524942, Байзакова — Казыбек би,118000000,248.1,1967,,,
47808833, Назарбаева — Маметовой,25000000,80,1940,,4,хорошее
47671347, Мухамеджанова — Пушкина,33000000,67,2010,в жилом доме,4,хорошее
49376359, Богенбай батыра,50000000,200,2014,в коттедже,6,евроремонт
27357683, Казыбек би — Досмухамедова,330000000,320,,,12,евроремонт
49245359, мкр Жетысу-2,3500000,20,2008,в жилом доме,1,хорошее
29103873, Бухар Жырау 27,25000000,70,,в жилом доме,,евроремонт
47516831, Шагабутдинова 125 А — Жамбыла,45000000,190,2006,в жилом доме,4,свободная планировка
49524055, Наурызбай Батыра — Толеби,66000000,180,,в жилом доме,,среднее
27647149, Зенкова 44 — Кабанбай батыра,68400000,94,2011,в бизнес-центре,2,хорошее
47865234, Кабанбай батыра 19/49 — Бегалина,166000000,532,2006,в коттедже,,хорошее
30016692, Мауленова 92 — Богенбай батыра,239900000,450,1963,в жилом доме,13,хорошее
49330393, мкр №8 41/6,45309000,137.3,2018,в жилом доме,4,свободная планировка
49523632, мкр Аксай-1 11/7 — Момышулы,45900000,153,2019,в жилом доме,2,черновая отделка
48278750, Назарбаева — Хаджи Мукана,11500000,22,2007,в жилом доме,1,
48116985, Сейфуллина 434 — Жибек жолы,9500000,17,1965,в административном здании,1,евроремонт
49381546, проспект Аль-Фараби — Мира,69160000,140,,в бизнес-центре,,евроремонт
47431205, Бухар Жырау — Маркова,111000000,150,2014,в административном здании,5,евроремонт
29779759, Толе би 65 — Желтоксан,45000000,160,1950,в жилом доме,6,евроремонт
29182657, Ул. Толе Би 65 — Желтоксан,45000000,160,1950,в жилом доме,6,евроремонт
28757897, Байзакова 280,345990000,607.4,,в бизнес-центре,,хорошее
28916623, мкр №1,912114000,2413,2007,в бизнес-центре,35,хорошее
49242020, Байтурсынова 60 — Жамбыла,850000,15,,,1,хорошее
48864304, Аль-Фараби — Панфилова,304000000,480,2010,в бизнес-центре,12,евроремонт
48813349, проспект Жибек Жолы 15,75500000,200,2007,в жилом доме,4,евроремонт
27659658, Манаса 24в,40500000,104,2012,в жилом доме,4,черновая отделка
25918601, мкр Алмагуль,45000000,92,,иное,5,евроремонт
30852626, проспект Назарбаева — проспект Абая,285300000,320,,в административном здании,,хорошее
10052797, проспект Аль-Фараби 19 — Желтоксан,508000000,368,,в бизнес-центре,5,евроремонт
29648388, Емцова 7,120000000,600,2009,иное,15,евроремонт
22906942, Аль-Фараби — Маркова,222000000,490,,в жилом доме,,евроремонт
25792248, мкр Самал-3,160650000,550,,в жилом доме,,евроремонт
22284283, мкр Самал-2,245000000,426,,в жилом доме,10,черновая отделка
30567266, мкр Самал-2,203000000,356,,в жилом доме,9,черновая отделка
30567243, Бегалина 68 — Кабанбай батыра,176000000,306,2018,в жилом доме,1,черновая отделка
48205982, Богенбай батыра 279,12500000,23.3,2014,в жилом доме,1,
46919910, мкр Нурлытау (Энергетик) 12,108000000,330,2006,в коттедже,10,
46991059, мкр Жетысу-2 67 — Абая,23000000,35,1982,в жилом доме,2,евроремонт
28074196, Брусиловского 167 — Шакарима,22000000,38,,,1,евроремонт
48615148, мкр Горный Гигант,170000000,750,2014,в коттедже,12,хорошее
27239665, Фурманова 237 — Аль-Фараби,29999999,60,,в жилом доме,2,евроремонт
29672538, Саина 17/1,52819200,209.6,2017,в бизнес-центре,,свободная планировка
29671933, Саина 17/1,57618750,219.5,2017,в бизнес-центре,,свободная планировка
29672391, Саина 17/1,57740000,218.7,2017,в бизнес-центре,,свободная планировка
29161583, проспект Аль-Фараби — Козыбаева,85000000,150,2007,в бизнес-центре,,евроремонт
29970626, проспект Аль-Фараби — Желтоксан,77000000,140,,в бизнес-центре,4,евроремонт
22941159, Амангельды — Кабанбай батыра,90000000,180,,в жилом доме,5,евроремонт
17361778, мкр Коктобе,81000000,158,,в жилом доме,5,хорошее
47484003, Богенбай Батыра (Кирова) — Сакена Сейфуллина,333000000,619,,в бизнес-центре,12,евроремонт
29745633, Байзакова 165 — Советская,100000000,125,1982,в жилом доме,8,евроремонт
49378177, Торайгырова — Саина,29000000,126.7,2016,в жилом доме,1,хорошее
48683410, Маркова 30а — Тимирязева,180000000,604,2004,,,черновая отделка
30364314, проспект Аль-Фараби — Желтоксан,93000000,127,,в бизнес-центре,2,евроремонт
49498253, Гурилева 106 а — Халиулина,1800,500,,,,
13610679, Аль-Фараби — Желтоксан,162500000,284,,в бизнес-центре,6,евроремонт
49123535, Мауленова 46 — Айтеке би,96240000,120.3,2019,в жилом доме,5,
48938328, Достык 17 — Толе би,62000000,60,1965,в жилом доме,3,евроремонт
16412752, Аль-Фараби 15 — Желтоксан,100000000,126.5,,в бизнес-центре,5,евроремонт
18992002, Аль-Фараби — Желтоксан,670000000,1100,,в бизнес-центре,15,евроремонт
48329439, Брусиловского 167 — Шакарима,17000000,63.9,2012,в жилом доме,1,евроремонт
49093579, мкр Акбулак 1.1 — Шарипова,40000000,190,,в коттедже,10,хорошее
22258783, проспект Аль-Фараби 15 — Желтоксан,140000000,282,,в бизнес-центре,5,евроремонт
49520936, проспект Сакена Сейфуллина — проспект Абая,64000000,120,,в жилом доме,4,хорошее
49520841, Айтиева — Жамбыла,82000000,270,,,7,хорошее
30929925, проспект Назарбаева 301,14500000,67,2008,в жилом доме,3,требует ремонта
16611204, Базарбаева 71а,274000000,71,,,12,евроремонт
48922740, мкр №8,7190000,16,,в жилом доме,1,хорошее
47611404, мкр Тастак-2 273А,82000000,325,2008,в административном здании,8,евроремонт
49519242, Шевченко — Муканова,75000000,100,,,4,
49238190, Аль-Фараби 21/8,35000000,36.2,,,3,евроремонт
49518411, 61 27/5 — Бухар Жырау,25000000,70,2009,в жилом доме,1,евроремонт
28356141, проспект Абылай хана 58 — Макатаева,175000000,509,1993,в административном здании,22,хорошее
49363338, Абая — Масанчи,22000000,42,1969,в жилом доме,2,
49363328, мкр №4,37000000,60,2008,в жилом доме,3,
48808178, Достык 128 — ЖК Терренкур,40000000,190,2008,в жилом доме,5,среднее
48808146, Достык 128,123120000,360,2008,в жилом доме,5,хорошее
28294271, Зенкова 59 — Кабанбай батыра,48000000,73,2011,в бизнес-центре,3,евроремонт
30282123, Айманова 140 — Мынбаева,53450000,106.9,2015,,2,хорошее
49514877, Снегина,540000000,1120,2014,,,
49514947, Алтынсарина,28000000,44.6,1977,,,
49514948, Торайгырова — Саина,45000000,436,1982,,,
49514939, Достык (Ленина) — Жолдасбекова,264000000,328,2006,,,
49514944, Абая — Сейфуллина,94000000,90,1965,,,
49514943, Жангельдина — Мухамеджанова,294000000,438,2013,,,
49514946, Толе би — Каирбекова,562500000,2100,2006,,,
49514899, Толе би — Каирбекова,562500000,2100,2006,,,
49514907, Жангельдина — Мухамеджанова,294000000,438,2013,,,
49514908, Алтынсарина,28000000,44.6,1977,,,
49514881, Абая — Сейфуллина,94000000,90,1965,,,
49514886, Жандосова — Розыбакиева,70000000,102,1977,,,
49514879, Достык (Ленина) — Жолдасбекова,264000000,328,2006,,,
49514878, Достык (Ленина) — Жолдасбекова,113000000,157,2006,,,
49514880, Достык (Ленина),565000000,492.7,1977,,,
49514885, Нурмакова — Толе би,56000000,98,1977,,,
49514883, Наурызбай батыра — Айтеке би,93000000,159,1967,,,
49514888, Кажымукана,456000000,1000,2015,,,
49514892, Райымбека(Ташкентская),380000000,1079.3,2013,,,
49514884, Достык (Ленина),565000000,492.7,1977,,,
49514891, Жарокова — Дунаевского,320000000,2200,2018,,,
49514889, Момышулы — Шаляпина,377000000,1450,2005,,,
49514887, Райымбека(Ташкентская),1319500000,5115,2007,,,
19428580, Акпаева 59/1 — Тохтарова,151500000,830.1,,в жилом доме,,евроремонт
49086999, мкр Айнабулак-2,18000000,63,2019,в жилом доме,2,черновая отделка
29054055, Желтоксан 33 — Маметовой,20000000,40,1962,в жилом доме,2,хорошее
